	token0	token1	token2	token3	token4	token5	token6	token7	token8	token9
4291	4	0	1	3	3	2	3	5	5	5
4292	0	1	3	2	5	5	5	5	5	5
4293	4	4	0	1	3	3	2	3	3	5
4294	4	4	0	1	3	2	4	3	5	5
4295	0	1	3	3	2	5	5	5	5	5
4296	4	0	1	3	2	3	3	5	5	5
4297	0	1	3	2	3	5	5	5	5	5
4298	4	0	1	3	3	2	5	5	5	5
4299	4	0	1	3	3	2	5	5	5	5
4300	4	4	0	1	3	2	5	5	5	5
4301	4	0	1	3	2	5	5	5	5	5
4302	4	4	0	1	3	2	4	3	5	5
4303	0	1	3	2	5	5	5	5	5	5
4304	0	1	3	2	3	5	5	5	5	5
4305	0	1	3	2	5	5	5	5	5	5
4306	4	4	0	1	3	3	2	5	3	3
4307	4	4	4	0	1	3	2	3	5	5
4308	4	4	0	1	3	3	2	5	5	5
4309	4	0	1	3	3	2	5	5	5	5
4310	4	4	4	0	1	3	3	2	3	3
4311	4	0	1	3	2	5	5	5	5	5
4312	0	1	3	2	3	5	5	5	5	5
4313	4	4	4	0	1	3	2	5	3	3
4314	0	1	3	3	2	5	3	3	5	5
4315	0	1	3	3	2	3	3	5	5	5
4316	0	1	3	2	4	3	5	5	5	5
4317	0	1	3	2	3	5	5	5	5	5
4318	4	4	0	1	3	2	5	3	3	5
4319	4	0	1	3	3	2	3	3	5	5
4320	0	1	3	3	2	3	3	5	5	5
4321	0	1	3	2	4	3	5	5	5	5
4322	4	4	0	1	3	2	5	5	5	5
4323	0	1	3	3	2	3	5	5	5	5
4324	4	0	1	3	2	5	3	3	5	5
4325	4	0	1	3	2	3	5	5	5	5
4326	0	1	3	3	2	5	3	3	5	5
4327	0	1	3	3	2	5	3	5	5	5
4328	4	4	0	1	3	3	2	4	3	5
4329	0	1	3	3	2	5	5	5	5	5
4330	4	4	0	1	3	3	2	3	3	5
4331	4	0	1	3	3	2	5	3	3	5
4332	4	4	0	1	3	3	2	5	5	5
4333	4	4	0	1	3	3	2	5	3	3
4334	0	1	3	2	3	3	5	5	5	5
4335	0	1	3	2	4	3	5	5	5	5
4336	4	4	0	1	3	3	2	4	3	5
4337	4	4	4	0	1	3	2	5	5	5
4338	4	0	1	3	2	5	5	5	5	5
4339	4	4	0	1	3	3	2	5	3	3
4340	0	1	3	2	3	5	5	5	5	5
4341	4	0	1	3	3	2	5	5	5	5
4342	4	4	0	1	3	3	2	3	3	5
4343	4	4	0	1	3	2	5	3	3	5
4344	0	1	3	2	5	3	3	5	5	5
4345	4	4	0	1	3	2	3	5	5	5
4346	0	1	3	3	2	3	5	5	5	5
4347	0	1	3	3	2	5	5	5	5	5
4348	0	1	3	3	2	5	5	5	5	5
4349	4	0	1	3	3	2	5	3	3	5
4350	0	1	3	2	3	5	5	5	5	5
4351	4	0	1	3	2	5	5	5	5	5
4352	4	4	0	1	3	3	2	3	3	5
4353	4	4	4	0	1	3	2	4	3	5
4354	0	1	3	3	2	3	5	5	5	5
4355	4	4	0	1	3	2	5	3	5	5
4356	4	4	4	0	1	3	3	2	4	3
4357	4	4	4	0	1	3	2	5	5	5
4358	4	4	0	1	3	2	5	5	5	5
4359	4	4	4	0	1	3	2	5	5	5
4360	0	1	3	2	5	3	5	5	5	5
4361	0	1	3	2	5	3	5	5	5	5
4362	4	4	0	1	3	2	5	5	5	5
4363	0	1	3	3	2	4	3	5	5	5
4364	0	1	3	2	4	3	5	5	5	5
4365	0	1	3	3	2	3	5	5	5	5
4366	4	4	0	1	3	2	5	5	5	5
4367	4	4	4	0	1	3	2	3	5	5
4368	4	4	0	1	3	3	2	5	3	3
4369	0	1	3	2	3	5	5	5	5	5
4370	0	1	3	2	3	3	5	5	5	5
4371	0	1	3	2	5	3	3	5	5	5
4372	4	4	0	1	3	2	5	5	5	5
4373	0	1	3	3	2	3	3	5	5	5
4374	4	0	1	3	3	2	5	5	5	5
4375	4	0	1	3	3	2	3	5	5	5
4376	4	0	1	3	3	2	3	5	5	5
4377	4	0	1	3	3	2	4	3	5	5
4378	4	4	0	1	3	3	2	5	5	5
4379	4	4	4	0	1	3	3	2	3	3
4380	4	0	1	3	3	2	3	3	5	5
4381	4	0	1	3	2	5	3	5	5	5
4382	4	0	1	3	2	4	3	5	5	5
4383	4	4	0	1	3	3	2	3	5	5
4384	0	1	3	2	3	3	5	5	5	5
4385	4	0	1	3	3	2	3	5	5	5
4386	0	1	3	3	2	5	3	3	5	5
4387	4	4	4	0	1	3	2	5	5	5
4388	0	1	3	2	3	5	5	5	5	5
4389	4	4	4	0	1	3	2	5	5	5
4390	0	1	3	2	3	3	5	5	5	5
4391	0	1	3	3	2	4	3	5	5	5
4392	4	4	4	0	1	3	3	2	5	3
4393	0	1	3	2	3	5	5	5	5	5
4394	0	1	3	3	2	3	5	5	5	5
4395	0	1	3	3	2	3	5	5	5	5
4396	4	0	1	3	2	3	5	5	5	5
4397	0	1	3	3	2	3	5	5	5	5
4398	0	1	3	2	3	5	5	5	5	5
4399	4	0	1	3	2	3	5	5	5	5
4400	0	1	3	3	2	5	3	5	5	5
4401	4	4	0	1	3	2	5	5	5	5
4402	0	1	3	2	3	5	5	5	5	5
4403	0	1	3	2	5	3	5	5	5	5
4404	4	0	1	3	2	5	5	5	5	5
4405	4	0	1	3	3	2	5	5	5	5
4406	0	1	3	3	2	5	5	5	5	5
4407	0	1	3	3	2	3	3	5	5	5
4408	4	0	1	3	3	2	4	3	5	5
4409	4	4	0	1	3	2	5	5	5	5
4410	4	4	0	1	3	2	4	3	5	5
4411	0	1	3	2	3	5	5	5	5	5
4412	0	1	3	3	2	4	3	5	5	5
4413	4	4	0	1	3	3	2	5	3	5
4414	0	1	3	3	2	3	5	5	5	5
4415	4	4	0	1	3	2	3	3	5	5
4416	4	0	1	3	2	3	5	5	5	5
4417	4	0	1	3	3	2	3	5	5	5
4418	4	4	0	1	3	3	2	4	3	5
4419	4	4	4	0	1	3	2	5	5	5
4420	4	4	0	1	3	2	5	3	3	5
4421	0	1	3	3	2	5	5	5	5	5
4422	0	1	3	3	2	3	3	5	5	5
4423	0	1	3	2	3	5	5	5	5	5
4424	4	4	0	1	3	2	3	3	5	5
4425	0	1	3	2	5	5	5	5	5	5
4426	0	1	3	2	3	5	5	5	5	5
4427	4	0	1	3	3	2	4	3	5	5
4428	4	0	1	3	2	3	5	5	5	5
4429	4	4	0	1	3	2	3	5	5	5
4430	0	1	3	3	2	3	3	5	5	5
4431	4	0	1	3	2	3	3	5	5	5
4432	4	4	4	0	1	3	3	2	5	3
4433	4	0	1	3	2	4	3	5	5	5
4434	4	0	1	3	3	2	3	5	5	5
4435	0	1	3	3	2	5	3	5	5	5
4436	0	1	3	2	3	3	5	5	5	5
4437	4	4	4	0	1	3	2	5	3	5
4438	4	4	0	1	3	3	2	5	5	5
4439	4	4	0	1	3	2	3	3	5	5
4440	4	0	1	3	2	5	5	5	5	5
4441	4	4	0	1	3	3	2	5	3	3
4442	4	4	4	0	1	3	2	5	5	5
4443	4	4	0	1	3	2	5	3	5	5
4444	0	1	3	2	3	5	5	5	5	5
4445	0	1	3	2	5	3	5	5	5	5
4446	4	0	1	3	2	5	5	5	5	5
4447	4	4	0	1	3	2	3	5	5	5
4448	0	1	3	2	5	5	5	5	5	5
4449	4	4	0	1	3	3	2	4	3	5
4450	0	1	3	2	5	3	5	5	5	5
4451	4	0	1	3	2	3	3	5	5	5
4452	4	4	4	0	1	3	2	5	3	3
4453	0	1	3	3	2	5	5	5	5	5
4454	0	1	3	3	2	4	3	5	5	5
4455	0	1	3	3	2	3	3	5	5	5
4456	0	1	3	2	3	5	5	5	5	5
4457	0	1	3	3	2	5	3	5	5	5
4458	4	4	0	1	3	3	2	5	5	5
4459	4	0	1	3	3	2	5	5	5	5
4460	0	1	3	3	2	5	3	5	5	5
4461	0	1	3	3	2	3	5	5	5	5
4462	4	0	1	3	3	2	3	3	5	5
4463	4	4	0	1	3	3	2	3	5	5
4464	0	1	3	2	3	5	5	5	5	5
4465	4	0	1	3	2	3	5	5	5	5
4466	4	4	4	0	1	3	3	2	3	3
4467	4	4	0	1	3	3	2	3	5	5
4468	0	1	3	3	2	5	5	5	5	5
4469	0	1	3	2	3	5	5	5	5	5
4470	4	4	0	1	3	2	3	5	5	5
4471	4	4	0	1	3	2	3	5	5	5
4472	0	1	3	2	3	3	5	5	5	5
4473	4	0	1	3	2	5	5	5	5	5
4474	4	4	4	0	1	3	2	5	5	5
4475	4	4	0	1	3	3	2	5	3	3
4476	0	1	3	2	3	5	5	5	5	5
4477	4	4	0	1	3	3	2	5	5	5
4478	4	0	1	3	2	3	3	5	5	5
4479	4	4	0	1	3	2	3	5	5	5
4480	0	1	3	3	2	5	5	5	5	5
4481	4	0	1	3	2	4	3	5	5	5
4482	4	4	4	0	1	3	3	2	3	5
4483	0	1	3	3	2	5	5	5	5	5
4484	4	0	1	3	2	5	5	5	5	5
4485	4	4	0	1	3	2	3	3	5	5
4486	0	1	3	2	5	5	5	5	5	5
4487	4	4	0	1	3	2	4	3	5	5
4488	4	0	1	3	2	5	3	5	5	5
4489	4	4	0	1	3	3	2	4	3	5
4490	4	4	4	0	1	3	2	3	5	5
4491	0	1	3	3	2	3	5	5	5	5
4492	4	4	0	1	3	2	5	3	3	5
4493	4	4	0	1	3	3	2	3	5	5
4494	0	1	3	3	2	3	3	5	5	5
4495	0	1	3	3	2	3	5	5	5	5
4496	4	0	1	3	3	2	4	3	5	5
4497	4	0	1	3	2	5	5	5	5	5
4498	0	1	3	2	5	5	5	5	5	5
4499	4	0	1	3	2	5	3	3	5	5
4500	4	0	1	3	3	2	4	3	5	5
4501	4	0	1	3	2	5	5	5	5	5
4502	0	1	3	3	2	3	5	5	5	5
4503	4	4	0	1	3	2	5	3	5	5
4504	0	1	3	2	5	5	5	5	5	5
4505	4	4	0	1	3	3	2	5	5	5
4506	0	1	3	3	2	3	3	5	5	5
4507	0	1	3	2	3	3	5	5	5	5
4508	4	4	0	1	3	3	2	4	3	5
4509	4	4	0	1	3	3	2	5	5	5
4510	4	0	1	3	3	2	5	5	5	5
4511	4	4	4	0	1	3	3	2	3	5
4512	4	0	1	3	2	3	5	5	5	5
4513	0	1	3	2	3	5	5	5	5	5
4514	4	0	1	3	3	2	5	5	5	5
4515	4	0	1	3	2	5	5	5	5	5
4516	0	1	3	2	5	5	5	5	5	5
4517	4	4	0	1	3	3	2	3	5	5
4518	0	1	3	3	2	5	5	5	5	5
4519	0	1	3	2	5	3	3	5	5	5
4520	0	1	3	2	3	3	5	5	5	5
4521	4	0	1	3	2	5	5	5	5	5
4522	4	0	1	3	2	3	5	5	5	5
4523	0	1	3	2	5	5	5	5	5	5
4524	4	4	0	1	3	3	2	3	5	5
4525	4	4	0	1	3	2	3	5	5	5
4526	0	1	3	3	2	3	5	5	5	5
4527	4	0	1	3	3	2	5	3	5	5
4528	0	1	3	3	2	3	5	5	5	5
4529	0	1	3	2	3	5	5	5	5	5
4530	4	4	4	0	1	3	2	4	3	5
4531	0	1	3	3	2	5	3	3	5	5
4532	0	1	3	3	2	5	3	3	5	5
4533	0	1	3	2	3	5	5	5	5	5
4534	0	1	3	3	2	4	3	5	5	5
4535	0	1	3	2	3	5	5	5	5	5
4536	4	4	0	1	3	2	5	5	5	5
4537	4	4	4	0	1	3	2	3	5	5
4538	4	4	0	1	3	2	5	3	5	5
4539	0	1	3	2	3	3	5	5	5	5
4540	0	1	3	2	3	3	5	5	5	5
4541	0	1	3	3	2	3	5	5	5	5
4542	4	0	1	3	2	5	5	5	5	5
4543	0	1	3	2	3	5	5	5	5	5
4544	4	4	4	0	1	3	2	4	3	5
4545	4	4	0	1	3	2	5	5	5	5
4546	4	4	0	1	3	2	5	5	5	5
4547	0	1	3	3	2	3	5	5	5	5
4548	0	1	3	3	2	5	3	3	5	5
4549	0	1	3	2	3	5	5	5	5	5
4550	0	1	3	2	3	5	5	5	5	5
4551	0	1	3	2	5	5	5	5	5	5
4552	4	4	0	1	3	2	3	3	5	5
4553	0	1	3	3	2	5	3	5	5	5
4554	0	1	3	3	2	5	5	5	5	5
4555	0	1	3	2	5	3	3	5	5	5
4556	0	1	3	3	2	3	5	5	5	5
4557	0	1	3	2	5	5	5	5	5	5
4558	0	1	3	2	3	5	5	5	5	5
4559	4	0	1	3	3	2	3	5	5	5
4560	0	1	3	2	5	3	3	5	5	5
4561	0	1	3	3	2	3	5	5	5	5
4562	4	0	1	3	2	3	5	5	5	5
4563	0	1	3	2	5	5	5	5	5	5
4564	4	4	4	0	1	3	3	2	3	5
4565	0	1	3	2	4	3	5	5	5	5
4566	0	1	3	2	3	5	5	5	5	5
4567	0	1	3	2	5	5	5	5	5	5
4568	4	0	1	3	3	2	4	3	5	5
4569	4	4	0	1	3	2	4	3	5	5
4570	0	1	3	3	2	5	3	5	5	5
4571	4	4	0	1	3	2	4	3	5	5
4572	0	1	3	3	2	3	5	5	5	5
4573	4	4	0	1	3	3	2	5	3	3
4574	4	0	1	3	3	2	3	5	5	5
4575	0	1	3	3	2	3	5	5	5	5
4576	4	4	0	1	3	2	4	3	5	5
4577	4	0	1	3	3	2	3	5	5	5
4578	0	1	3	2	5	3	3	5	5	5
4579	4	4	0	1	3	3	2	3	3	5
4580	0	1	3	2	3	5	5	5	5	5
4581	4	4	0	1	3	2	3	5	5	5
4582	4	4	0	1	3	3	2	5	5	5
4583	4	4	0	1	3	2	5	3	5	5
4584	0	1	3	2	3	5	5	5	5	5
4585	0	1	3	2	3	3	5	5	5	5
4586	4	4	0	1	3	2	3	3	5	5
4587	4	4	4	0	1	3	3	2	5	3
4588	0	1	3	3	2	3	5	5	5	5
4589	0	1	3	3	2	5	5	5	5	5
4590	4	4	0	1	3	3	2	3	5	5
4591	4	4	4	0	1	3	2	3	3	5
4592	0	1	3	3	2	3	5	5	5	5
4593	0	1	3	3	2	5	5	5	5	5
4594	4	4	4	0	1	3	3	2	5	3
4595	0	1	3	3	2	3	5	5	5	5
4596	0	1	3	3	2	5	3	3	5	5
4597	0	1	3	2	3	3	5	5	5	5
4598	4	4	4	0	1	3	2	3	5	5
4599	4	0	1	3	3	2	3	3	5	5
4600	4	4	4	0	1	3	3	2	3	5
4601	4	4	0	1	3	2	5	5	5	5
4602	4	4	4	0	1	3	3	2	3	5
4603	4	0	1	3	3	2	3	5	5	5
4604	4	4	0	1	3	2	5	3	3	5
4605	0	1	3	3	2	3	3	5	5	5
4606	4	0	1	3	2	5	3	3	5	5
4607	4	4	0	1	3	3	2	5	5	5
4608	0	1	3	2	5	5	5	5	5	5
4609	0	1	3	3	2	5	3	5	5	5
4610	4	0	1	3	3	2	4	3	5	5
4611	0	1	3	3	2	5	3	3	5	5
4612	0	1	3	2	3	5	5	5	5	5
4613	4	4	0	1	3	2	5	5	5	5
4614	0	1	3	2	3	5	5	5	5	5
4615	4	4	4	0	1	3	2	4	3	5
4616	4	4	4	0	1	3	2	3	5	5
4617	4	0	1	3	3	2	5	5	5	5
4618	4	4	4	0	1	3	2	3	5	5
4619	0	1	3	2	3	5	5	5	5	5
4620	0	1	3	3	2	5	3	5	5	5
4621	4	4	0	1	3	3	2	3	5	5
4622	0	1	3	2	3	3	5	5	5	5
4623	0	1	3	2	3	3	5	5	5	5
4624	4	0	1	3	2	3	3	5	5	5
4625	4	4	0	1	3	3	2	3	5	5
4626	0	1	3	2	3	5	5	5	5	5
4627	0	1	3	2	3	5	5	5	5	5
4628	0	1	3	3	2	3	5	5	5	5
4629	0	1	3	2	3	3	5	5	5	5
4630	0	1	3	3	2	4	3	5	5	5
4631	0	1	3	3	2	5	3	3	5	5
4632	4	4	0	1	3	2	5	5	5	5
4633	4	0	1	3	3	2	5	5	5	5
4634	4	4	0	1	3	3	2	3	5	5
4635	4	4	4	0	1	3	2	4	3	5
4636	4	0	1	3	2	3	3	5	5	5
4637	4	4	4	0	1	3	2	3	3	5
4638	4	4	0	1	3	3	2	3	3	5
4639	0	1	3	2	3	3	5	5	5	5
4640	4	4	0	1	3	3	2	3	5	5
4641	4	4	0	1	3	2	5	5	5	5
4642	4	4	0	1	3	3	2	5	5	5
4643	4	4	0	1	3	3	2	5	3	3
4644	4	4	0	1	3	3	2	3	5	5
4645	4	0	1	3	2	5	5	5	5	5
4646	4	4	0	1	3	3	2	4	3	5
4647	4	4	0	1	3	2	3	5	5	5
4648	4	4	0	1	3	3	2	3	3	5
4649	0	1	3	3	2	5	5	5	5	5
4650	0	1	3	2	3	5	5	5	5	5
4651	4	4	0	1	3	3	2	3	5	5
4652	0	1	3	3	2	3	5	5	5	5
4653	4	0	1	3	3	2	4	3	5	5
4654	0	1	3	2	3	5	5	5	5	5
4655	4	4	0	1	3	3	2	5	5	5
4656	4	4	0	1	3	3	2	5	5	5
4657	0	1	3	3	2	5	5	5	5	5
4658	4	4	0	1	3	2	5	3	5	5
4659	4	4	0	1	3	3	2	3	3	5
4660	0	1	3	2	4	3	5	5	5	5
4661	4	0	1	3	2	3	3	5	5	5
4662	4	0	1	3	2	3	5	5	5	5
4663	0	1	3	2	3	5	5	5	5	5
4664	0	1	3	2	4	3	5	5	5	5
4665	0	1	3	2	3	5	5	5	5	5
4666	4	0	1	3	2	3	3	5	5	5
4667	0	1	3	2	3	5	5	5	5	5
4668	0	1	3	3	2	3	5	5	5	5
4669	4	0	1	3	3	2	3	5	5	5
4670	4	4	0	1	3	3	2	3	5	5
4671	4	0	1	3	2	3	3	5	5	5
4672	0	1	3	2	3	5	5	5	5	5
4673	4	4	0	1	3	2	5	3	5	5
4674	4	4	4	0	1	3	2	3	5	5
4675	4	4	0	1	3	2	5	5	5	5
4676	0	1	3	3	2	3	5	5	5	5
4677	4	0	1	3	3	2	5	3	5	5
4678	0	1	3	3	2	5	5	5	5	5
4679	0	1	3	3	2	3	5	5	5	5
4680	0	1	3	2	5	3	5	5	5	5
4681	0	1	3	2	5	5	5	5	5	5
4682	0	1	3	2	5	3	3	5	5	5
4683	0	1	3	2	5	5	5	5	5	5
4684	4	4	0	1	3	3	2	3	3	5
4685	4	0	1	3	3	2	3	5	5	5
4686	0	1	3	3	2	5	5	5	5	5
4687	0	1	3	2	3	5	5	5	5	5
4688	4	4	4	0	1	3	3	2	3	5
4689	0	1	3	2	3	3	5	5	5	5
4690	4	4	0	1	3	3	2	4	3	5
4691	4	4	0	1	3	2	5	5	5	5
4692	4	4	4	0	1	3	2	4	3	5
4693	4	4	4	0	1	3	2	5	5	5
4694	4	4	4	0	1	3	2	5	3	3
4695	0	1	3	2	3	3	5	5	5	5
4696	0	1	3	3	2	5	5	5	5	5
4697	0	1	3	2	4	3	5	5	5	5
4698	0	1	3	3	2	5	5	5	5	5
4699	4	4	0	1	3	2	5	3	3	5
4700	0	1	3	2	5	5	5	5	5	5
4701	0	1	3	3	2	3	3	5	5	5
4702	0	1	3	2	3	5	5	5	5	5
4703	4	0	1	3	3	2	3	5	5	5
4704	4	0	1	3	2	3	3	5	5	5
4705	0	1	3	3	2	3	5	5	5	5
4706	4	4	0	1	3	3	2	5	3	5
4707	4	4	0	1	3	3	2	3	5	5
4708	4	4	0	1	3	2	4	3	5	5
4709	4	4	0	1	3	3	2	3	3	5
4710	0	1	3	3	2	4	3	5	5	5
4711	4	4	0	1	3	3	2	4	3	5
4712	0	1	3	3	2	5	5	5	5	5
4713	4	4	0	1	3	3	2	3	3	5
4714	4	4	0	1	3	2	5	5	5	5
4715	4	0	1	3	2	5	5	5	5	5
4716	4	0	1	3	3	2	3	5	5	5
4717	0	1	3	2	5	5	5	5	5	5
4718	0	1	3	3	2	5	5	5	5	5
4719	4	0	1	3	3	2	5	5	5	5
4720	4	4	0	1	3	2	3	5	5	5
4721	4	4	0	1	3	2	3	5	5	5
4722	0	1	3	3	2	5	5	5	5	5
4723	4	4	0	1	3	3	2	5	3	5
4724	0	1	3	3	2	5	3	5	5	5
4725	4	0	1	3	3	2	3	3	5	5
4726	0	1	3	2	3	5	5	5	5	5
4727	0	1	3	2	3	5	5	5	5	5
4728	0	1	3	2	5	3	5	5	5	5
4729	4	0	1	3	2	5	5	5	5	5
4730	0	1	3	2	3	3	5	5	5	5
4731	0	1	3	2	5	5	5	5	5	5
4732	4	4	0	1	3	3	2	3	5	5
4733	4	4	0	1	3	3	2	5	5	5
4734	4	4	4	0	1	3	3	2	5	5
4735	4	4	0	1	3	3	2	3	5	5
4736	0	1	3	2	5	5	5	5	5	5
4737	0	1	3	2	5	5	5	5	5	5
4738	4	0	1	3	3	2	5	5	5	5
4739	4	0	1	3	2	3	3	5	5	5
4740	4	0	1	3	2	3	3	5	5	5
4741	0	1	3	2	5	5	5	5	5	5
4742	0	1	3	2	4	3	5	5	5	5
4743	4	4	0	1	3	2	3	5	5	5
4744	4	4	0	1	3	3	2	5	5	5
4745	4	0	1	3	3	2	5	3	3	5
4746	4	4	4	0	1	3	2	4	3	5
4747	4	4	0	1	3	3	2	3	5	5
4748	4	4	0	1	3	3	2	5	5	5
4749	4	4	0	1	3	2	3	3	5	5
4750	0	1	3	3	2	4	3	5	5	5
4751	0	1	3	3	2	3	3	5	5	5
4752	4	4	0	1	3	3	2	3	3	5
4753	4	4	0	1	3	2	3	5	5	5
4754	4	0	1	3	2	3	3	5	5	5
4755	0	1	3	3	2	3	5	5	5	5
4756	0	1	3	2	3	5	5	5	5	5
4757	4	4	0	1	3	2	5	3	3	5
4758	4	4	0	1	3	2	4	3	5	5
4759	4	4	0	1	3	2	3	5	5	5
4760	4	0	1	3	3	2	5	5	5	5
4761	0	1	3	3	2	5	3	5	5	5
4762	0	1	3	3	2	3	5	5	5	5
4763	0	1	3	3	2	5	5	5	5	5
4764	4	4	0	1	3	2	3	3	5	5
4765	4	0	1	3	3	2	3	5	5	5
4766	4	4	4	0	1	3	3	2	5	5
4767	4	4	0	1	3	2	5	5	5	5
4768	4	4	0	1	3	3	2	3	5	5
4769	0	1	3	2	3	5	5	5	5	5
4770	0	1	3	3	2	3	5	5	5	5
4771	0	1	3	2	5	3	5	5	5	5
4772	0	1	3	3	2	5	5	5	5	5
4773	0	1	3	3	2	4	3	5	5	5
4774	4	4	0	1	3	3	2	5	5	5
4775	4	4	0	1	3	2	3	5	5	5
4776	0	1	3	3	2	3	5	5	5	5
4777	0	1	3	2	5	5	5	5	5	5
4778	4	0	1	3	2	5	5	5	5	5
4779	4	4	4	0	1	3	2	5	3	3
4780	4	4	0	1	3	2	5	3	5	5
4781	0	1	3	2	5	5	5	5	5	5
4782	4	0	1	3	2	5	5	5	5	5
4783	4	0	1	3	2	3	5	5	5	5
4784	4	4	4	0	1	3	2	3	3	5
4785	4	4	0	1	3	2	4	3	5	5
4786	0	1	3	2	3	3	5	5	5	5
4787	0	1	3	3	2	3	3	5	5	5
4788	0	1	3	2	3	5	5	5	5	5
4789	0	1	3	2	5	5	5	5	5	5
4790	4	0	1	3	3	2	3	3	5	5
4791	0	1	3	3	2	5	3	5	5	5
4792	4	0	1	3	3	2	3	5	5	5
4793	0	1	3	2	3	5	5	5	5	5
4794	0	1	3	3	2	4	3	5	5	5
4795	4	0	1	3	2	3	3	5	5	5
4796	4	4	0	1	3	2	5	3	5	5
4797	0	1	3	2	3	3	5	5	5	5
4798	0	1	3	2	4	3	5	5	5	5
4799	4	4	4	0	1	3	3	2	5	5
4800	0	1	3	2	3	5	5	5	5	5
4801	4	0	1	3	2	4	3	5	5	5
4802	0	1	3	3	2	3	3	5	5	5
4803	4	0	1	3	3	2	3	5	5	5
4804	0	1	3	2	5	5	5	5	5	5
4805	0	1	3	3	2	5	5	5	5	5
4806	4	0	1	3	3	2	4	3	5	5
4807	4	0	1	3	2	3	5	5	5	5
4808	4	0	1	3	2	3	5	5	5	5
4809	0	1	3	3	2	5	5	5	5	5
4810	0	1	3	2	3	3	5	5	5	5
4811	4	0	1	3	2	5	3	5	5	5
4812	4	4	0	1	3	3	2	5	5	5
4813	4	0	1	3	2	3	3	5	5	5
4814	0	1	3	2	5	5	5	5	5	5
4815	4	0	1	3	2	5	5	5	5	5
4816	0	1	3	3	2	3	3	5	5	5
4817	4	4	0	1	3	3	2	3	3	5
4818	0	1	3	2	5	3	5	5	5	5
4819	4	0	1	3	3	2	3	3	5	5
4820	0	1	3	2	5	5	5	5	5	5
4821	4	0	1	3	2	5	3	3	5	5
4822	4	0	1	3	3	2	3	5	5	5
4823	0	1	3	2	3	5	5	5	5	5
4824	4	4	0	1	3	3	2	3	3	5
4825	0	1	3	2	3	3	5	5	5	5
4826	4	4	4	0	1	3	2	3	5	5
4827	0	1	3	3	2	3	5	5	5	5
4828	0	1	3	2	5	3	3	5	5	5
4829	4	4	0	1	3	3	2	3	3	5
4830	4	4	0	1	3	3	2	3	5	5
4831	0	1	3	2	3	5	5	5	5	5
4832	4	4	0	1	3	2	3	5	5	5
4833	4	0	1	3	3	2	3	5	5	5
4834	0	1	3	3	2	4	3	5	5	5
4835	0	1	3	3	2	3	3	5	5	5
4836	0	1	3	3	2	5	5	5	5	5
4837	4	4	0	1	3	3	2	5	3	3
4838	0	1	3	3	2	3	5	5	5	5
4839	0	1	3	2	5	5	5	5	5	5
4840	4	0	1	3	2	5	3	3	5	5
4841	4	4	0	1	3	2	4	3	5	5
4842	0	1	3	3	2	5	5	5	5	5
4843	4	4	0	1	3	2	3	3	5	5
4844	4	4	0	1	3	2	5	3	3	5
4845	4	0	1	3	3	2	4	3	5	5
4846	4	4	4	0	1	3	3	2	3	5
4847	4	4	0	1	3	3	2	5	3	5
4848	0	1	3	2	3	5	5	5	5	5
4849	0	1	3	3	2	3	3	5	5	5
4850	4	4	0	1	3	2	5	5	5	5
4851	4	4	0	1	3	3	2	5	3	5
4852	4	4	0	1	3	3	2	5	3	5
4853	0	1	3	3	2	5	5	5	5	5
4854	4	0	1	3	3	2	4	3	5	5
4855	0	1	3	3	2	3	5	5	5	5
4856	0	1	3	3	2	5	5	5	5	5
4857	4	0	1	3	3	2	3	3	5	5
4858	0	1	3	2	5	5	5	5	5	5
4859	4	0	1	3	2	3	5	5	5	5
4860	4	4	0	1	3	2	5	5	5	5
4861	0	1	3	3	2	5	5	5	5	5
4862	0	1	3	3	2	5	5	5	5	5
4863	4	0	1	3	3	2	3	5	5	5
4864	4	0	1	3	2	3	3	5	5	5
4865	4	0	1	3	3	2	5	3	3	5
4866	0	1	3	2	5	5	5	5	5	5
4867	4	0	1	3	3	2	3	5	5	5
4868	0	1	3	3	2	5	5	5	5	5
4869	4	4	4	0	1	3	2	5	3	5
4870	4	0	1	3	3	2	3	5	5	5
4871	4	0	1	3	3	2	3	5	5	5
4872	0	1	3	2	5	5	5	5	5	5
4873	4	4	4	0	1	3	2	3	3	5
4874	4	4	4	0	1	3	2	5	5	5
4875	0	1	3	2	3	5	5	5	5	5
4876	0	1	3	2	5	3	3	5	5	5
4877	4	0	1	3	3	2	5	5	5	5
4878	4	0	1	3	3	2	3	5	5	5
4879	4	4	0	1	3	2	3	5	5	5
4880	0	1	3	3	2	3	3	5	5	5
4881	4	0	1	3	2	3	5	5	5	5
4882	0	1	3	2	3	5	5	5	5	5
4883	4	0	1	3	2	3	5	5	5	5
4884	4	0	1	3	3	2	3	5	5	5
4885	4	4	0	1	3	2	3	5	5	5
4886	4	4	4	0	1	3	3	2	3	5
4887	0	1	3	3	2	3	3	5	5	5
4888	4	4	0	1	3	2	3	3	5	5
4889	4	4	0	1	3	3	2	3	3	5
4890	4	4	0	1	3	2	5	5	5	5
4891	4	4	0	1	3	2	3	3	5	5
4892	4	4	0	1	3	3	2	5	5	5
4893	4	0	1	3	2	3	5	5	5	5
4894	4	4	4	0	1	3	2	5	3	5
4895	4	4	0	1	3	3	2	5	5	5
4896	4	4	0	1	3	2	3	3	5	5
4897	4	0	1	3	3	2	5	3	5	5
